,File, V_Neg, V_Neut, V_Pos, A_Neut, A_Pos, Laning, Shopping, Returning, Roaming, Fighting, Pushing, Defending, Dead, Misc, Interest
1137,158_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5628,7_05_03.mp4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
2533,232_01_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1932,20_05_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4597,131_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
6036,94_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1956,201_01_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
2067,207_04_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
7066,138_06_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3804,84_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
667,133_02_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6919,180_010_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
5327,61_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2139,210_07_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
4026,96_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4779,80_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3052,44_04_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3459,66_03_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1642,185_04_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5933,122_06_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2501,230_01_03.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
661,132_08_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3769,82_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4465,44_08_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
3289,57_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
965,149_06_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2855,33_09_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5376,127_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3974,93_06_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1314,168_02_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4681,207_09_02.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
4061,98_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
519,125_04_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
4734,4_09_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3961,93_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1396,172_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
181,107_05_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2656,239_02_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4
5813,25_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
414,12_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1159,16_010_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4288,144_07_02.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
5526,155_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
803,140_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3216,53_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2967,4_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
3198,52_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3051,44_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5810,31_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2353,222_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4950,38_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4481,35_08_02.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4170,102_07_02.mp4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
2128,210_010_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2198,214_02_02.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
5577,124_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2325,220_06_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
4824,174_010_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1954,200_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2078,208_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4735,40_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
1778,192_04_02.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5686,181_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3968,93_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1118,157_06_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6698,165_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5704,207_05_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
644,131_08_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5988,26_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4925,139_010_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6632,235_09_03.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
3966,93_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2681,24_05_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
4187,205_07_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3702,79_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
4190,224_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5852,29_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2909,37_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
6501,228_09_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6478,76_08_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
2340,221_05_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1203,161_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
3741,81_01_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4234,96_07_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
5534,160_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2523,231_03_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
7,0_03_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
5537,185_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
899,145_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2088,208_07_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
3308,58_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3211,52_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6650,181_09_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6382,174_08_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2
6398,130_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5788,59_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
262,111_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6328,106_08_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1524,179_05_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
2662,239_04_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2920,37_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
150,105_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
526,125_09_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4292,30_07_02.mp4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4
1130,158_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1893,199_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2721,27_01_02.mp4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1536,18_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6355,220_08_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1436,174_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2237,216_04_02.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3470,67_01_03.mp4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1274,165_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4178,32_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3571,72_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
2463,228_08_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
857,143_03_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
404,119_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2219,215_04_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1342,169_09_01.mp4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2
1860,197_03_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
3265,56_01_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
6397,21_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4057,98_05_01.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
466,122_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
406,119_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2822,32_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2368,223_02_02.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
4395,66_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5843,58_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1968,201_06_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1033,152_06_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3883,89_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6914,154_010_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
733,137_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
521,125_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4635,166_09_02.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
4702,226_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3688,78_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6851,65_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
594,129_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5558,166_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1457,175_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1702,189_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
2351,222_02_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
501,124_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6615,115_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
7034,201_06_02.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
897,145_06_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2
4387,97_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3863,88_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
1184,160_05_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3559,71_02_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1533,18_010_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2997,41_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2015,204_04_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
5103,209_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2618,237_01_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4
112,103_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6037,136_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4633,164_09_02.mp4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2
5464,69_04_03.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
2772,3_01_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6068,196_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3042,43_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3027,43_01_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4093,38_07_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
5352,156_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5630,15_05_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
6173,233_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
882,144_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5656,101_05_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6055,160_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4068,99_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2773,3_01_03.mp4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
5267,214_03_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2309,22_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2089,208_08_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
5150,38_03_03.mp4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1494,177_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
4281,150_07_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1478,176_09_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
390,118_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2746,28_04_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2239,216_05_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
5987,116_06_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
6139,151_07_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2359,222_06_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
2677,24_03_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
7070,100_06_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
4508,95_08_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2901,36_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6805,228_010_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
3472,67_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1765,191_07_01.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
4924,205_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5889,166_06_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4756,6_09_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4949,0_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1092,156_02_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
5522,50_05_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4516,208_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6356,150_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
522,125_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5653,46_05_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
7019,82_06_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5031,202_010_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4612,145_09_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6132,169_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6945,109_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6602,118_09_03.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
801,140_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
4535,87_08_02.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
625,130_06_01.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
6561,48_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6323,119_08_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3549,70_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
6168,176_07_03.mp4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
1965,201_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1200,161_04_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
5421,71_04_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
3548,70_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1278,166_010_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
5821,60_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6296,54_08_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
2097,209_02_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1547,180_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2611,236_04_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6955,140_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2142,211_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4856,222_010_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3432,64_08_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6787,132_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3313,58_08_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3438,65_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4
4613,146_09_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
4742,47_09_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
400,119_04_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
6309,100_08_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
6181,58_07_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1110,157_02_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5892,108_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3868,88_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1180,160_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6568,208_09_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
107,103_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
885,145_01_02.mp4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3407,63_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
7117,174_06_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
4471,160_08_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
5115,80_03_03.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2
962,149_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2454,228_02_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
3708,8_01_03.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
5,0_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5240,176_03_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1746,190_05_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4943,128_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6660,177_09_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
3537,70_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6507,12_09_03.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
6060,15_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4347,23_08_02.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2
6118,195_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
785,14_010_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
407,119_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3901,9_03_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
75,101_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1435,174_03_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2333,221_02_01.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
4203,113_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6922,76_010_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3885,89_04_01.mp4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
3913,90_010_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2783,3_05_02.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
4725,31_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
2998,41_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
369,117_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1088,156_01_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
2540,232_03_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6350,215_08_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
4218,61_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2019,204_06_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1844,196_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1355,17_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1899,199_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5041,102_03_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6555,95_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3676,78_02_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3468,67_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
725,136_05_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3882,89_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6406,223_08_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2281,219_010_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1013,151_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5520,0_05_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
552,127_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2109,21_01_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
2155,211_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2649,238_07_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
2871,34_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3096,47_01_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2735,27_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1374,170_07_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6646,132_09_03.mp4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2
4302,156_07_02.mp4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
1066,154_05_02.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2
2321,220_04_01.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2
2227,216_01_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
504,124_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4168,208_07_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
918,147_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4351,90_08_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
7108,50_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5362,213_04_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6431,159_08_03.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
1438,174_04_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
4890,144_010_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
6092,32_07_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
403,119_05_02.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
1420,173_04_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3845,87_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
326,115_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5060,64_03_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
